"id","created_at","username","full_text","retweets","likes","lang"
"1918267626071183715","Fri May 02 11:33:36 +0000 2025","hiprintemps","@PT_Transjakarta min, mesin tap nya mati. saya naik hari rabu kemaren juga mati. tolong dibenerin min, jadi lama ngantrinya karena cuman lewat depan saja tapnya. terima kasih. https://t.co/CPLeQROz1U","0","0","in"
"1918266393985990917","Fri May 02 11:28:42 +0000 2025","minumaquagalon","@RafifFadhlurra4 @DKIJakarta @inBUMD @PT_Transjakarta Misal besok saya naik dari Pramuka Sari. Tap pertama kam statusnya reset kartu berhasil, jadi kepotong kan. Terus tunggu 2 menit gitu tap lagi buat tap in trip baru?","0","0","in"
"1918264637759623485","Fri May 02 11:21:43 +0000 2025","minumaquagalon","Selamat malam @DKIJakarta  @inBUMD  Mohon perbaiki sistem Tap In dan Tap Out @PT_Transjakarta dikarenakan tidak ada integrasi antara mesin di halte BRT dan Non BRT. Kronologis: Tap In di halte Matraman lalu turun di halte sementara Pramuka Sari dengan status di mesin Tap In juga. https://t.co/HAbY9iCvTA","0","0","in"
"1918263830037373383","Fri May 02 11:18:31 +0000 2025","jam11malam","P jalur busway bunsen lama banget majunya as usual @pramonoanung","0","0","in"
"1918257141552693564","Fri May 02 10:51:56 +0000 2025","vkrich","@mweengg jakarta ka bisa janji temu di stasiun stasiun krl atau halte transjakarta","0","0","in"
"1918255167704842676","Fri May 02 10:44:06 +0000 2025","mmrshnda12","@PT_Transjakarta Apalagi klo ada pramusapa nya malah ngobrol jdi bwa mobil nya lama bgt keasikan ngobrol bingung knpa ya 1A skrng jdi jelek bgt pramudi nya sngja bgt bwa mobilnya dilamain klo msh lampu hijo dilmaain bwanya akhirnya kejebak lmpu merah pdahl msh bisa jalan","0","0","in"
"1918226514266735072","Fri May 02 08:50:14 +0000 2025","nisa_suherman","@PT_Transjakarta  @pramonoanung  @ranokarno_  ini udah kesekian x nya sy mengeluhkan ttng mesin edisi d halte cbbr dan enggano yg ga bener ,tolong dng amat sangat mesin tap nya d ganti yg baru jng bikin rugi konsumen","0","0","in"
"1918218260832764136","Fri May 02 08:17:26 +0000 2025","fairykkee","manggung depan sarinah aja kak enak bisa ditonton dari halte tj","0","0","in"
"1918192453242503302","Fri May 02 06:34:53 +0000 2025","onlyJ_eje","@canntiku warga tj serem² mana diperjalanan lama bgt lagi, klo rute gue bisa dijangkau ama MRT auto naik MRT aja bodoamat mahal yg penting hemat waktu dan mental gue aman😭😭😭","0","0","in"
"1918192236900303063","Fri May 02 06:34:02 +0000 2025","andriannakp","@hanadjumono emang enakan gitu sih jd kl capek jalan seengganya bisa istirahat atau nyemil2. gue sbg anak TJ sebel bgt ga semua halte ada toilet:((( gue prnh sampe turun halte dan ke hotel terdekat buat pup krn diare","0","0","in"
"1918187198182244411","Fri May 02 06:14:00 +0000 2025","NoviaTanza","@PT_Transjakarta ini kenapa toilet gada yg bener ya? Ga Monas ga Juanda sama aja. Halte bagus tapi ga ada perawatan sama sekali. Gimana pelayanannya ini. https://t.co/3Paemd6HFC","0","0","in"
"1918165429614461421","Fri May 02 04:47:30 +0000 2025","itsyayatimee","Kalo ada orang bengong kaya orang banyak pikiran di halte sambil nunggu tj itu gw, H-1 BUKANNYA SENENG MALAH SEDIH DEPRESI GARA GARA MELANI ANAK BANGSAT","0","0","in"
"1918136860133736676","Fri May 02 02:53:59 +0000 2025","hujanderasnya","Disclaimer : bukan gua ga mengutamakan kendaraan umum tj, tp percaya deh kalo macet parah dari bnn-gatsu jg percuma tj mau lewat juga bakal kehalang macet parahnya :’)  Apalagi di bnn aduh tj dari kiri bisa ke halte kanan","0","0","in"
"1918134461939761467","Fri May 02 02:44:27 +0000 2025","rexlapisdeix","@canntiku Pernah naik tj gue duduk di kursi prioritas krn ankle abis keseleo &amp; gue jln pake tongkat. Pas duduk tongkat gue jepit antara badan sm tembok bis jd ga keliatan. Ga lama ditoel ibu2 nyuruh gue kasih kursinya. Gue tunjukin aja tongkat gue trus si ibu ngeloyor pergi cari kursi lain","0","0","in"
"1918128959482675548","Fri May 02 02:22:35 +0000 2025","cheolxxn","asliii keinget gue pas smp jalan dari mestik sampe bayoran, itu pas lagi pembangunan tj jalur atas jadi flyover ditutup setengah terus rame2 jalan begini bareng temen2 guee😭 bisa ajasih naik angkot atau bis sekolah tapi cepetan jalan karna macet parah itu jalur blok m-ciledug😂","0","0","in"
"1918111856134373845","Fri May 02 01:14:37 +0000 2025","clairdelunee___","@PT_Transjakarta halo min sudah berhari-hari ini bus kor 5 tetep sama aja lama sekali datangnya sehingga antrean di semua halte penuh kasian lansia dan ibu bawa anak","0","0","in"
"1918109707354743095","Fri May 02 01:06:05 +0000 2025","earlgreypretzel","auk dah entar pas gw balik enih kartu kebaca gimana di mesin tap TJ arah pulang.","0","0","in"
"1918109556766589152","Fri May 02 01:05:29 +0000 2025","earlgreypretzel","mesin tap TJ nih ngeselin ya. tadi gw mau tap-out gagal, nunggu semenit dulu. pas gw tap ulang malah kebacanya tap-in anj :))))","0","0","in"
"1918103715715879226","Fri May 02 00:42:17 +0000 2025","autumnwon","@NasiGyureng Harus tj mrt din. Kalo sebaliknya, ga brubah. Gausa aktivasii, yg pntng tap in tap out mrtnya di mesin jaklingko yg bediri itu","0","0","in"
"1918102077752143937","Fri May 02 00:35:46 +0000 2025","mrnglght","@desianb @PT_Transjakarta Tap out di tanah kusir kak. Tapi kalo tap out nya bener kok selalu kepotong 2000. Yg jadi masalah pas tap in juga ikut kepotong, mana 3500 sebelum jam 7. Kan ngaco😂  Btw aku tap in di tegal mampang","0","0","in"
"1918099627221631254","Fri May 02 00:26:02 +0000 2025","NoviaTanza","Min @PT_Transjakarta ini toilet halte Monas rusak semua kah??? Kebiasaan halte bagus toilet pada rusak. Tolong dong Monas kan halte transit banyak penumpang kenapa toilet aja ga bener. Tolong diperbaiki @pem","0","0","in"
"1918095944224260570","Fri May 02 00:11:24 +0000 2025","pooh_168","@PT_Transjakarta 14 arah senen posisi di mana ya? Tunggu di halte danau sunter 15menitan msh gak ada bis yg tiba, tolong di cepetin dong, tracking aplikasi masa masih di jadwalkan 10 menit lagi yang benar dong, jaraknya berapa lama sekali sih? Jangan² bis nya pada ngetem di JIS doang","0","0","in"
"1918095178877096196","Fri May 02 00:08:21 +0000 2025","desianb","@mrnglght @PT_Transjakarta Tap out dimana? Gue kepotong 14k di halte juanda, kata CS dipotong karena penalti MRT yg mana itu absurd abis masih dicek pihak TJ dikonfirmasi tgl 5 ntar 🤧🤧🤧","0","0","in"
"1918093880052076835","Fri May 02 00:03:12 +0000 2025","myvitaminyoongi","@cypherize Alhamduulillah. Lebih mantep dr waktu yoongii yg layarnya cuma segede tv halte TJ","0","53","in"
"1918087484204040583","Thu May 01 23:37:47 +0000 2025","Jend_HMSoeharto","@RWWReborn Memang bener, apalagi ini urusan kamtibmas maka ga masalah TNI jaga stasiun, bahkan setiap halte TJ ada dari unsur TNI dan saya g mempermasalahkan hal tsb. Bisa membantu pramusapa jika ada potensi gangguan kamtibmas.","0","0","in"
"1918080395800952956","Thu May 01 23:09:37 +0000 2025","zaidaameerah","@PT_Transjakarta kenapa skrg di Kalideres, satu bus harus ngetem lebih dr 5 menit buat menuhin bus nya sebelum berangkat? Sudah penuh pun suka terus aja dimasukin orang. Sdh seperti angkot. Udh tau jalur di Terminal Kalideresitu padat. Ngetem + antri keluar Kalideres jd lama.","0","0","in"
"1918074583846154590","Thu May 01 22:46:31 +0000 2025","fauzanfadhil","@PT_Transjakarta selamat pagi admin. hari rabu kemarin kedatangan 4e lama sekali. infonya hanya 1 armada yang dioperasikan. apakah hari ini sudah beroperasi dengan jadwal normal?","0","0","in"
"1917998154227892469","Thu May 01 17:42:49 +0000 2025","nyaonggyy","@canntiku gue asli jkt jg suka kaget. blm lama gue malah di suruh pindah sm petugas tj nya(yg suka berdiri di dpn pintu) perkara ada ibu2 bawa anak kecil 2. pdhl gue ga duduk di kursi prioritas, dan posisi gue abis balik dr kantor cuz gue sakit demam. emg kek tai. untung gue kekeh g pindah","0","36","in"
"1917996909559726372","Thu May 01 17:37:52 +0000 2025","dencowstroberi","@canntiku akhirnya aku turun ga lama ada halte trs langsung nangis berdua sama temen ku, yang sedihnya itu tuh beneran first experience aku naik busway yg udh exited bgt naik kendaraan umum besar ke daerah jkt 😭😭😭","0","0","in"
"1917995133221691537","Thu May 01 17:30:49 +0000 2025","timeishourglass","Yang melanggar aturan bebas saja, yang taat aturan lama-lama sebal karena taat aturannya berasa ga dapat ganjaran baik sehingga ikut-ikutan yang melanggar haha.  Gue sih tetap kalau jalur busway mah mending ga usah, kalau sial kena lebih ga worth waktu dan energi ngurusnya.","0","0","in"
"1917976084941074678","Thu May 01 16:15:07 +0000 2025","keteklembab","Yang atas bagus berkelas, nah kalo yg bawah itu, nanti dia cocoknya balapan di sirkuit khusus pake jalur transjakarta","0","0","in"
"1917965754663879052","Thu May 01 15:34:04 +0000 2025","emefne","@axejaehoon Kalo naik krl lumayan naik turun. Dari tangerang ke duri, habis itu ke sudirman/palmerah. Kalo turun di sudirman nanti lanjut lagi naik tj arah blok m, turun di halte Senayan Bank DKI. Kalo turun di palmerah aku kurang tau rutenya","0","0","in"
"1917924909592023251","Thu May 01 12:51:46 +0000 2025","_dellstay","e-money tuh lagi bermasalah atau gimana sih? @mandiricare @bankmandiri  udah 3 kali nih top-up duit melayang saldo gak masuk. dari pake livin' sampe lewat mesin top up di halte Tj tetep hasilnya sama.","0","0","in"
"1917895951928447331","Thu May 01 10:56:42 +0000 2025","jooyeonPeri","@WuYoun_ yuu yuu masih lama kak, btw kak kalo halte tj terdekat dari ciledug dimana ya?","0","0","in"
"1917871380915527978","Thu May 01 09:19:04 +0000 2025","hellyaquilla","@PT_Transjakarta min 8c yg arah kby. lama skrg posisinya dimana ya? saya di halte jl. penjernihan 1","0","0","in"
"1917871152850153841","Thu May 01 09:18:09 +0000 2025","alreadyskip","Tbh aku ga permasalahin hal ini untuk sekarang sih, karena sejauh ini yang aku temuin mereka cukup membantu apalagi di halte tj yang rawan maling kayak juanda  Kalau ada penumpang yang kurang fokus sama keamanan diri juga pernah diingetin  Kek.. selama berguna, yaudah ga sih?","0","0","in"
"1917867152985792839","Thu May 01 09:02:16 +0000 2025","deantibuzzer","@toketriot @KAI121 Mending dijaga ParJo dong seenggaknya kita lapor² mudah ketimbang dishub/parcok. Dulu pas Pulogadung masih aktif ada pos pulici wkt itu dikejar sm calo pas turun dari busway minta tolong sm petugas disitu eh kaga ada respon akhirny lari naek angkot jurusan kalimalang trun di Raya","0","0","in"
"1917860987484717251","Thu May 01 08:37:46 +0000 2025","kemlonih","headwaynya masih lama, jalur dedicated gak bertambah, gak steril dan sering kena diskresi @TMCPoldaMetro + diserobot, kok minta naik?  Sterilkan dan ditambah dulu jalur dedicatednya, headway diperbaiki, baru minta naik @DTKJ_Official @DKIJakarta @PT_Transjakarta @pramonoanung","0","0","in"
"1917857647023513855","Thu May 01 08:24:29 +0000 2025","bgus_hrmawn","@PT_Transjakarta Rute 7D tolong jarak antar bus jangan terlalu lama di halte cikoko arah timur, terutama saat weekend min. Nungunnya bisa sampai 30 menit","0","0","in"
"1917853548337062177","Thu May 01 08:08:12 +0000 2025","OmInur","Mesin tap baru di angkot Jaklingko.   Tampilan sekelas TJ, cuma ngga bisa langsung tap 2x. Harus nunggu 1 menit sejak tap pertama. https://t.co/juLaofA4Jm","1","1","in"
"1917849967441633421","Thu May 01 07:53:58 +0000 2025","Capuccino0__","@PT_Transjakarta gilaa lama banget si min ini. Udah panjang antrian yg nunggu kp melayu, blm ada jg bis nya. 2 jam sekali kah lewatnya?","0","0","in"
"1917821222873883000","Thu May 01 05:59:45 +0000 2025","adriansyahyasin","Dipikir2 enak juga ya jadi Kota Tangerang Selatan bisa punya jaringan transportasi umum yang dibiayai sama Pemprov Jakarta  Kurang nikmat apa coba udah banyak banget rute bus Transjakarta masuk ke daerah sini tanpa mereka harus merogoh kocek sendiri  Yang pertama dilakukan tentu mejeng aja wkwk","79","366","in"
"1917781703546003786","Thu May 01 03:22:43 +0000 2025","moisunflowers","@PT_Transjakarta haloooo mau laporan dong kartu flazz saya kepotong 2x nih di halte pademangan kebiasaan deh huft😊🫵🏻🫵🏻🫵🏻🫵🏻 https://t.co/e3ZAhITXC0","0","0","in"
"1917658005723832709","Wed Apr 30 19:11:11 +0000 2025","anonkiyowo","Omongan adalah doa, gue kecelakaan di dalem halte transjakarta tp belum mati sih sayangnya. Gue jatuh di bus 4C, bayangin gue yg biasa naik 4K tb tb naik 4C yang kl mau duduk hrs naik injekan yang tinggi. Mati menahan malu dan biru bengkak kaki gue le.","0","0","in"
"1917648022659555423","Wed Apr 30 18:31:31 +0000 2025","cheeserra","@toketriot @KAI121 udah lamaa di halte tj juga adaa, mereka hatam jalur n bis tj btw bisa bgt ditanya tanyain kalo mo pergi pergi, ramah juga kyk petugas tj biasa","0","0","in"
"1917646444623978759","Wed Apr 30 18:25:15 +0000 2025","oxtober09x","Klo lu pengguna tj trs mau ke indo arena, gate 8 bisa masuk pertimbangan ya. Gua pas momentum lewat gate 8 bener2 jalan lurus doang. Trotoar pejalan kaki nya juga lega dan bagus, lebih nyaman jalan di sini drpda jalan lewat halte gbk kata gua mahh","0","0","in"
"1917642610203845066","Wed Apr 30 18:10:01 +0000 2025","taeraeus","@eunoiiaa_ @worksfess kalo kamu ke paragon corp HQ (ciledug), kamu arah keretanya ke stasiun kebayoran lama kak, ga jauh dari situ nanti nyebrang (jangan pake tangga karna muter jau banget) ke halte kebayoran lama buat naik TJ. terus nanti TJ nya ambil nomor 13B &amp; 13, nanti turun di swadarma paragon","0","0","in"
"1917638084663144828","Wed Apr 30 17:52:02 +0000 2025","_gasabaran","@eunoiiaa_ @Jgnlupatitikoma @worksfess Beda2, kalo kamu dari line Bekasi cukup transit di st Tn Abang. Kalo kamu dari line Bogor transit pertama di st Manggarai, transit kedua di st Tn Abang. Intinya kamu harus turun di st Kebayoran Lama terus naik tj, bisa tj atas atau tj bawah (1M), mau cepat naik gojek.","0","0","in"
"1917634215543464108","Wed Apr 30 17:36:39 +0000 2025","himatulkh","@hmema_shite @ibnuminati @pramonoanung @PT_Transjakarta Sekarang beberapa mesin udh ada yg upgrade kak. Harus nunggu sekitar 2-3 menit baru bisa di tapout lagi. Beberapa kali soalnya pernah tap in-tap out ga pake jarak waktu, tapi malah eror, ternyata kata abang sopirnya harus ditunggu dulu sekarang, ga bisa langsung","0","1","in"
"1917633088848621888","Wed Apr 30 17:32:10 +0000 2025","soft_liners","@BuswayFansC Wkwkwkwkw sempet kena double deduct. Langsung ngamuk di telepon cs TJ dan email. Sejak kena tuh double, tap out selalu di halte, gak pernah mau di mesin dalam bus","0","0","in"
"1917626158797185504","Wed Apr 30 17:04:38 +0000 2025","sprkleblush","@eunoiiaa_ @worksfess turun di kebayoran lama terus naik tj aja kak ke arah halte tj paragon swadarma, dari situ bisa jalan atau ngegojek","0","0","in"
"1917612361286049939","Wed Apr 30 16:09:49 +0000 2025","dj_irfan85","@pramonoanung @PT_Transjakarta Pak, coba naik Mikro trans. Rasanya masih kurang nyaman. Rute juga belum ada peningkatan signifikan. Ditunggu gebrakan selanjutnya","0","0","in"
"1917610253660872946","Wed Apr 30 16:01:26 +0000 2025","runwaysatu","Sex is boring.  Imagine salting2 di meja bebek madura pinggir jalan, nganter sampai halte TJ, ikut nungguin lama sambil melanjutkan ke-salting-an.","0","1","in"
"1917606624774217967","Wed Apr 30 15:47:01 +0000 2025","shxdhv","Kalo dari halte balai kota ke halte petamburan itu gimana caranya ya min? Soalnya udah download apk masih kurang ngerti baca rute rute nya @PT_Transjakarta","0","0","in"
"1917595558082142573","Wed Apr 30 15:03:02 +0000 2025","blinkerss","@plisitin : cari pisang yg enak dimana ya? : di jalur busway banyak tuh : lho kok? : iya busway pisang ranti : hhe","0","0","in"
"1917563082693566536","Wed Apr 30 12:54:00 +0000 2025","omsenank1","@pramonoanung @PT_Transjakarta Naiklah bis tj pergi pulang tiap hari pak @pramonoanung itu sudah dg para pengawal Nanti nama bapak akan abadi dikenang baik oleh sejarah walopun kinerja gubernur biasa aja atau jelek sekalipun Apalagi kalo kinerjanya bagus akan dikenang baik dan harum mewangi oleh sejarah","0","0","in"
"1917561150734229583","Wed Apr 30 12:46:19 +0000 2025","pouerpuf","@jadiginiji @keeevinz @gaymaksimal klo tj di halte juga sama, tpi bisa juga di bisnya klo minitrans, TAPIIIII minitrans tu kadang gabisa ke tap-out kalau jarak tap-in terlalu lama. jdi mau ga mau hrs naik biar bisa ke tap-out wkwkwk","0","3","in"
"1917557315143921664","Wed Apr 30 12:31:05 +0000 2025","AlfarishFaizal","@PT_Transjakarta halo tadi saya naik s61 turun di renata. pas mau tap out tulisannya gagal tap out trs mesin tap nya merah. tapi kata mas pramusapanya itu udh ke tap out. tapi saya gk yakin, soalnya tulisannya gagal tap.","0","0","in"
"1917555195657216169","Wed Apr 30 12:22:39 +0000 2025","Syarahda13","@PT_Transjakarta min tolong dong untuk petugas bis T11 dihimbau supaya prioritas duduk di bangku prioritas terlebih dahulu.. kasian yg udh lama antri keselak mulu :(","0","0","in"
"1917551660332900402","Wed Apr 30 12:08:36 +0000 2025","justnamiiieee","@BuswayFansC nah yg kasus double deduct nih keknya harus direview dehh jadi ga ada pihak yg dirugiin ato klo ga mesin edc yg di halte sama yg di tj non brt musti disync lagi jadi ga ngacoo","0","0","in"
"1917547058145419565","Wed Apr 30 11:50:19 +0000 2025","pikachi_w","@ariptok @pramonoanung @PT_Transjakarta Semangat pak guru💪 semoga armada diperbanyak jadi gak lama nunggunya","0","0","in"
"1917543924643815518","Wed Apr 30 11:37:52 +0000 2025","pooh_168","@PT_Transjakarta 6H arah senen mana woiii... Setengah jam berdiri nungguin di kuningan kagak ada tanda² bis lewat, layar monitor halte gak ada informasi, tanya petugas gak tau pada menghindar semua, aplikasi kagak bisa. Harus berdiri berapa lama lagi????","0","0","in"
"1917540829851443557","Wed Apr 30 11:25:34 +0000 2025","findthefleur","fakkk setelah sekian lama ga naik tj ternyata halte kesayangan gw udah ga dipake lagi dan itu SEDIH BANGETTT","0","0","in"
"1917540162269241637","Wed Apr 30 11:22:55 +0000 2025","nnaappss","@PT_Transjakarta setiap jam pulang kerja di halte CSW. rute 1Q arah Blok M-Rempoa selalu lama sekali datang nya.","0","0","in"
"1917532555093631318","Wed Apr 30 10:52:41 +0000 2025","hazelchocolatee","@kembanggulag Beda bgt pas gw di Jekete, keluar apart ada halte TJ, damri, krl. Commute antar transum jg gampang, coba mereka ini sebulan di Surabaya tanpa kendaraan pribadi pasti ngomel jg lama nunggu bis kota/angkot, mana panase ra umum. Cuok tenan, dipadakno Jakarta kabeh, ASEM","0","1","in"
"1917530376056234193","Wed Apr 30 10:44:02 +0000 2025","fixxbar_","@BuswayFansC sama satu lagi tolong jalur busway yg masih beton bertahap ganti aspal supaya lebih nyaman ga shaky😂","0","0","in"
"1917525796396360133","Wed Apr 30 10:25:50 +0000 2025","tiulle","@PT_Transjakarta Tolong di evaluasi lagi tentang adab para supir jaklingko rute 87 (priok-rawamangun) jangan tanya nomor seri mobilnya karena hampir semua pemarah, ga sabaran, ga punya adab. masa lansia &amp; penumpang dibentak”. mesin tap in/out yang eror penumpang dikata”in.","0","0","in"
"1917524776454861216","Wed Apr 30 10:21:47 +0000 2025","jnghwnuna_","@hyunsukkiesf pusing rutenya atau keadaan di dlm krl nya kak? klo rute krl mah lebih enak dripd busway mnrtku, tapi kalo keadaan di dlm krl mah menyesuaikan si kak kalo jam org pada plg kerja pasti desek2an kalo kmu engga biasa mungkin bakal pusingg","0","0","in"
"1917521373653823843","Wed Apr 30 10:08:15 +0000 2025","bleachypinks","@PT_Transjakarta aduh parah banget kalo ga siap nurunin jak 86 mending evaluasi dulu deh, halte manggarai ga ada kursi gini disuruh nunggu jak sejam lebih, pas dilihat di aplikasi pun cuman 4 jak yg beroperasi padahal lagi rush hour?? ini mah namanya ngerjain gasih wkwk, parah” https://t.co/gmWfsD0uJK","0","0","in"
"1917512289328259472","Wed Apr 30 09:32:10 +0000 2025","ATBOHYUNJOON","@PT_Transjakarta TAPE IN GATEWAY HALTE KALI GROGOL BENERIN DONG. UDAH SEBULAN LEBIH ERROR! BIKIN ANTRIAN PANJANG AJA CUMA BERFUNGSI SATU.","0","0","in"
"1917511196875567200","Wed Apr 30 09:27:49 +0000 2025","ladydeey2","@PT_Transjakarta Oh berarti misal dari Purbet naik 13 turun Velbak, transit ke Ps Kebayoran Lama naik 8 turun Damai naik 3F turun Jembatan Baru bisa ya? Yang penting 3E itu hanya dari Jembatan Baru ya?","0","0","in"
"1917510653415416220","Wed Apr 30 09:25:40 +0000 2025","BakrieCenter","Dengan semakin banyaknya halte yang berkolaborasi, Transjakarta terus berupaya bikin transportasi umum makin nyaman, kekinian, dan tentunya lebih ramah lingkungan! 🌱✨  Jadi, kapan nih terakhir kali kamu naik Transjakarta? Yuk, kurangi polusi dan macet bareng bareng! https://t.co/LStAnHhRRE","0","0","in"
"1917509732576944364","Wed Apr 30 09:22:00 +0000 2025","dr_dimas_seto","@PT_Transjakarta Yah lupa tp yg jelas kayaknya udah banyak yg pake mesin tap yg baru itu, yg perlu jeda 2-3 menit.","0","0","in"
"1917507698746404947","Wed Apr 30 09:13:55 +0000 2025","EIRENEISSANCE","Di TJ beberapa halte juga banyak kok. Mereka ramah sama penumpang dan paham kalo ditanya-tanya. Sejauh ini gak ada masalah.  Tujuannya sih mungkin ya untuk pengamanan aja.","0","1","in"
"1917500987172086035","Wed Apr 30 08:47:15 +0000 2025","psycoupslogy","kalo di stasiun emang udah lama ada tni. kadang di tj juga ada terutama di halte gede kayak di grogol","0","0","in"
"1917494081724506612","Wed Apr 30 08:19:49 +0000 2025","thataforger","@toketriot @KAI121 Perasaan udah lama deh? Bahkan ada tentara jaga di halte TJ grogol","0","0","in"
"1917487910812803292","Wed Apr 30 07:55:17 +0000 2025","sarahdahapa","@toketriot @KAI121 Sbnernya udah lama satgas tentara ada stasiun sama di halte apalagi jam2 padet. Di halte tj barat kalo pagi ada sih tentara pake baret merah “satgas transjakarta” gitu. Mungkin bantuin arus lalu lintas atau bantuin karyawan tj-nya","0","2","in"
"1917485518528602149","Wed Apr 30 07:45:47 +0000 2025","triswijaya","@detikcom Jalur Depok-Jkt melewati L.Agung, jl raya Ps.Minggu klo dibuatkan lajur khusus TJ akan mendorong pengguna mobil beralih ke TJ. Karena selama ini bus TJ yg melewati jalur tersebut berbagi lajur dg kendaraan lain ikutan macet sehingga waktu tempuhnya menjadi lama","0","0","in"
"1917484575447822522","Wed Apr 30 07:42:02 +0000 2025","bellovepai","Sepengetahuan aku sih ini udh lama di stasiun ada tentara yg jaga, ga cuma di stasiun di halte besar TJ juga suka ada kok kaya salah satunya di halte monas suka ada tentara yg jaga, ya selama tugas nya jaga keamanan sih ga masalah ya (bukan maksud membela ya)","0","0","in"
"1917483628130623859","Wed Apr 30 07:38:16 +0000 2025","ariptok","@cutehiruma @pramonoanung @PT_Transjakarta Iyo ted.. Wis mruput isih direwangi ganti transportasi sing bikin lama.  Bahkan nebeng orang random ke halte berikutnya https://t.co/xfpefPeJKe","0","8","in"
"1917482881053778384","Wed Apr 30 07:35:18 +0000 2025","DevaSandya","@pramonoanung @PT_Transjakarta Izin pak, untuk TJ rute 4k kalau bisa diperbanyak armadanya. Padat dan menunggu lumayan lama soalnya pak padahal jalurnya bagus🙏🏻","0","0","in"
"1917480496084173261","Wed Apr 30 07:25:49 +0000 2025","NickVesting","@pramonoanung @PT_Transjakarta naikin aja tarif parkir. motor perjam 50rb, mobil perjam 100rb. Yg street parking, langsung giles aja kendaraannya pake panzer (seperti walikota di satu negara). Konsekuensi nya, layanan transportasi publik hrs NYAMAN dan AMAN. lagipula foto selfie kek gini gampang diakalin","0","119","in"
"1917479825952104630","Wed Apr 30 07:23:10 +0000 2025","_korokun_","@PT_Transjakarta min, tolong pintu masuk TapIn/Out Halte Juanda ada gate yg rusak 1, mohon untuk dibenerin.  Karena disitu semakin padat dikarenakan ada aktivitas ramai penyebrangan via jembatan tersebut ke arah Masjid Istiqlal","0","0","in"
