id,created_at,username,full_text,retweets,likes,lang,original_tweet,cleaned_full_text
1.78249E+18,Mon Apr 22 19:31:38 +0000 2024,USHIJlIMA,inhetin besok di busway benging oake lagu la la la lost you,0,0,in,inhetin besok di busway benging oake lagu la la la lost you,inhetin besok di busway benging oake lagu la la la lost you
1.78247E+18,Mon Apr 22 17:52:50 +0000 2024,wardzhoran,@cimolkasep_ @PT_Transjakarta cakep lupa tag,0,0,in,@cimolkasep_ @PT_Transjakarta cakep lupa tag,pt_transjakarta cakep lupa tag
1.78246E+18,Mon Apr 22 17:40:28 +0000 2024,oohwoodz,"@jenoiscool tadi tes makeup ini naik busway ke fx sudirman, jalan kaki panas2an di blok m dan makeupnya stay 12 jam lebih  abis pake cushion diemin dulu sampe bener2 nempel, trs pakein setting spray, abis itu pake bedak dan dipress gitu pake puffnya, lalu pake setting spray sampe banjir👌🏻",0,0,in,"@jenoiscool tadi tes makeup ini naik busway ke fx sudirman, jalan kaki panas2an di blok m dan makeupnya stay 12 jam lebih  abis pake cushion diemin dulu sampe bener2 nempel, trs pakein setting spray, abis itu pake bedak dan dipress gitu pake puffnya, lalu pake setting spray sampe banjir👌🏻","tadi tes makeup ini naik busway ke fx sudirman , jalan kaki panas2an di blok m dan makeupnya stay 12 jam lebih abis pake cushion diemin dulu sampe bener2 nempel , trs pakein setting spray , abis itu pake bedak dan dipress gitu pake puffnya , lalu pake setting spray sampe banjir"
1.78246E+18,Mon Apr 22 17:37:55 +0000 2024,fawardana21,@to__morrow__ @PT_Transjakarta Bisa naik 9/9A turun di simpang kuningan lalu naik L13E turun di Kuningan lalu lanjut 6K turun bus stop Lotte Avenue,0,0,in,@to__morrow__ @PT_Transjakarta Bisa naik 9/9A turun di simpang kuningan lalu naik L13E turun di Kuningan lalu lanjut 6K turun bus stop Lotte Avenue,pt_transjakarta Bisa naik 9 / 9A turun di simpang kuningan lalu naik L13E turun di Kuningan lalu lanjut 6K turun bus stop Lotte Avenue
1.78246E+18,Mon Apr 22 17:33:24 +0000 2024,cacasarchive_,Halo min @PT_Transjakarta bus t12 beroperasi dari jam brp sampe jam brp yaa,0,0,in,Halo min @PT_Transjakarta bus t12 beroperasi dari jam brp sampe jam brp yaa,Halo min pt_transjakarta bus t12 beroperasi dari jam brp sampe jam brp yaa
1.78246E+18,Mon Apr 22 17:18:42 +0000 2024,arrataki,@PT_Transjakarta besok tutup tidak,0,0,in,@PT_Transjakarta besok tutup tidak,pt_transjakarta besok tutup tidak
1.78245E+18,Mon Apr 22 16:59:36 +0000 2024,Bulkskull,@Y_D_Y_P Emng agak laen si simangunsong itu🤣🤣🤣,0,1,in,@Y_D_Y_P Emng agak laen si simangunsong itu🤣🤣🤣,Emng agak laen si simangunsong itu
1.78245E+18,Mon Apr 22 16:39:51 +0000 2024,Kithscat,aku rasa saksi besar tangisan hebatku selain kamar adalah transjakarta my love,0,0,in,aku rasa saksi besar tangisan hebatku selain kamar adalah transjakarta my love,aku rasa saksi besar tangisan hebatku selain kamar adalah transjakarta my love
1.78245E+18,Mon Apr 22 16:26:20 +0000 2024,KangDed_dt,"@PT_Transjakarta @d0woon3 @PT_Transjakarta ada yg lebih mudah transit monas, naik rute 1A. Kenapa kasih transitnya yg ruwet.",0,0,in,"@PT_Transjakarta @d0woon3 @PT_Transjakarta ada yg lebih mudah transit monas, naik rute 1A. Kenapa kasih transitnya yg ruwet.","pt_transjakarta pt_transjakarta ada yg lebih mudah transit monas , naik rute 1A . Kenapa kasih transitnya yg ruwet ."
1.78244E+18,Mon Apr 22 16:18:27 +0000 2024,keponakanzeus,"@txtdrjkt busway, mrt deket soalnya",0,0,in,"@txtdrjkt busway, mrt deket soalnya","busway , mrt deket soalnya"
1.78244E+18,Mon Apr 22 16:17:53 +0000 2024,putrikuputrimu,"Besok jangan demo lagi plis, pengen pulang naik busway yang sekali ngeng tanpa transit",0,0,in,"Besok jangan demo lagi plis, pengen pulang naik busway yang sekali ngeng tanpa transit","Besok jangan demo lagi plis , pengen pulang naik busway yang sekali ngeng tanpa transit"
1.78244E+18,Mon Apr 22 16:00:02 +0000 2024,Bulkskull,"@gak_aneh @clarayslw @NaooNaoo9 @awesomeposted Ini cth sjw sakit otak udh dijelasin sedetail itu sma dokter dan agama pun sdh jls melarang trus msh minta bntu cri jwbn,ngetweet bsa tapi searching google ga bsa,sebenarnya lo itu yg TOLOL,dasar LGBT Bajingan!",0,1,in,"@gak_aneh @clarayslw @NaooNaoo9 @awesomeposted Ini cth sjw sakit otak udh dijelasin sedetail itu sma dokter dan agama pun sdh jls melarang trus msh minta bntu cri jwbn,ngetweet bsa tapi searching google ga bsa,sebenarnya lo itu yg TOLOL,dasar LGBT Bajingan!","Ini cth sjw sakit otak udh dijelasin sedetail itu sma dokter dan agama pun sdh jls melarang trus msh minta bntu cri jwbn , ngetweet bsa tapi searching google ga bsa , sebenarnya lo itu yg TOLOL , dasar LGBT Bajingan !"
1.78244E+18,Mon Apr 22 15:53:04 +0000 2024,bbbyyygum,@PT_Transjakarta @rasapikirkata min pls cek dm,0,0,in,@PT_Transjakarta @rasapikirkata min pls cek dm,pt_transjakarta min pls cek dm
1.78244E+18,Mon Apr 22 15:50:27 +0000 2024,LeeAn21_,"@nomsoo__ btw in the busway juga KOCAKIN HIDUP LU DULU YAA KALO GA MASUK DI AKAL LO GA SAMPE DI OTAK LO GA USAH SOK-SOKAN SAMBAT KELIATAN BGT BEGO NYA,BYE",0,0,in,"@nomsoo__ btw in the busway juga KOCAKIN HIDUP LU DULU YAA KALO GA MASUK DI AKAL LO GA SAMPE DI OTAK LO GA USAH SOK-SOKAN SAMBAT KELIATAN BGT BEGO NYA,BYE","btw in the busway juga KOCAKIN HIDUP LU DULU YAA KALO GA MASUK DI AKAL LO GA SAMPE DI OTAK LO GA USAH SOK - SOKAN SAMBAT KELIATAN BGT BEGO NYA , BYE"
1.78244E+18,Mon Apr 22 15:49:26 +0000 2024,HajerTije13735,@democrazymedia Nyalain kompor lagi sdh kalah ya tobat 😂😂😂😂,0,0,in,@democrazymedia Nyalain kompor lagi sdh kalah ya tobat 😂😂😂😂,Nyalain kompor lagi sdh kalah ya tobat
1.78244E+18,Mon Apr 22 15:48:35 +0000 2024,HajerTije13735,@ch_chotimah2 Jia anak kecil cocotnya bawel 😂😂😂😂😂😂😂😂😂😂😂,0,0,in,@ch_chotimah2 Jia anak kecil cocotnya bawel 😂😂😂😂😂😂😂😂😂😂😂,Jia anak kecil cocotnya bawel
1.78244E+18,Mon Apr 22 15:47:45 +0000 2024,lakitop,"@trio_bunny @AsbabulKopi 1. Itu teknis aplikasinya, sy gak ksitu dl... Lebih pd miskomunikasinya.  Kek kata baswe, orang pikir itu armadanya, bisnya, padahal bukan, itu busway, jalurnya, jalur bis TransJakarta... Orang biasa bilang gini; ""nanti naek baswe nomer sekian kl mo ksana""",0,0,in,"@trio_bunny @AsbabulKopi 1. Itu teknis aplikasinya, sy gak ksitu dl... Lebih pd miskomunikasinya.  Kek kata baswe, orang pikir itu armadanya, bisnya, padahal bukan, itu busway, jalurnya, jalur bis TransJakarta... Orang biasa bilang gini; ""nanti naek baswe nomer sekian kl mo ksana""","1 . Itu teknis aplikasinya , sy gak ksitu dl . . . Lebih pd miskomunikasinya . Kek kata baswe , orang pikir itu armadanya , bisnya , padahal bukan , itu busway , jalurnya , jalur bis TransJakarta . . . Orang biasa bilang gini ; "" nanti naek baswe nomer sekian kl mo ksana """
1.78244E+18,Mon Apr 22 15:46:52 +0000 2024,HajerTije13735,@msaid_didu @officialMKRI Pahami pancasila sudah pernah ikut P4 😂😂😂,0,0,in,@msaid_didu @officialMKRI Pahami pancasila sudah pernah ikut P4 😂😂😂,Pahami pancasila sudah pernah ikut P4
1.78244E+18,Mon Apr 22 15:45:17 +0000 2024,HajerTije13735,@msaid_didu @officialMKRI Sudah curang kalah sudah kalah curang  lagi 😂😂😂😂,0,0,in,@msaid_didu @officialMKRI Sudah curang kalah sudah kalah curang  lagi 😂😂😂😂,Sudah curang kalah sudah kalah curang lagi
1.78244E+18,Mon Apr 22 15:44:22 +0000 2024,HajerTije13735,@IMCMushroom Nambah lagi...  Bjs gak terima  loh 😂,0,0,in,@IMCMushroom Nambah lagi...  Bjs gak terima  loh 😂,Nambah lagi . . . Bjs gak terima loh
1.78244E+18,Mon Apr 22 15:43:53 +0000 2024,dar_thh,Bingung berkata apa @PT_Transjakarta https://t.co/Kebzq0Crzq,0,0,in,Bingung berkata apa @PT_Transjakarta https://t.co/Kebzq0Crzq,Bingung berkata apa pt_transjakarta
1.78243E+18,Mon Apr 22 15:42:22 +0000 2024,HajerTije13735,@CNNIndonesia Wah ada apa nih... pokoknya....,0,0,in,@CNNIndonesia Wah ada apa nih... pokoknya....,Wah ada apa nih . . . pokoknya . . . .
1.78243E+18,Mon Apr 22 15:39:28 +0000 2024,HajerTije13735,@democrazymedia Ya gak chsos ada sambal ada kecap  panjangin saja mie nya 😂😂😂,0,0,in,@democrazymedia Ya gak chsos ada sambal ada kecap  panjangin saja mie nya 😂😂😂,Ya gak chsos ada sambal ada kecap panjangin saja mie nya
1.78243E+18,Mon Apr 22 15:38:20 +0000 2024,muceltvn,lama bgt busway jam segini di jembatan baruuuuuu,0,0,in,lama bgt busway jam segini di jembatan baruuuuuu,lama bgt busway jam segini di jembatan baruuuuuu
1.78243E+18,Mon Apr 22 15:36:30 +0000 2024,HajerTije13735,@ruhutsitompul Lu kalah hut sudah jangan Banyak omon omon malu aku awak medan bah 😂😂😂😂,0,0,in,@ruhutsitompul Lu kalah hut sudah jangan Banyak omon omon malu aku awak medan bah 😂😂😂😂,Lu kalah hut sudah jangan Banyak omon omon malu aku awak medan bah
1.78243E+18,Mon Apr 22 15:36:01 +0000 2024,Bulkskull,"@luculucuaaan Sakit sekali dengar jawaban adeknya :"")",0,0,in,"@luculucuaaan Sakit sekali dengar jawaban adeknya :"")","Sakit sekali dengar jawaban adeknya : "" )"
1.78243E+18,Mon Apr 22 15:35:48 +0000 2024,GFRIEND4ever5,"@chocolatpurple @Michie_JKT48 @InfoDemichi Yah padahal td kerja wfo di daerah senayan, td balik make tije, tau gt mampir dulu ke mrt",0,0,in,"@chocolatpurple @Michie_JKT48 @InfoDemichi Yah padahal td kerja wfo di daerah senayan, td balik make tije, tau gt mampir dulu ke mrt","Yah padahal td kerja wfo di daerah senayan , td balik make tije , tau gt mampir dulu ke mrt"
1.78243E+18,Mon Apr 22 15:34:50 +0000 2024,HajerTije13735,@tvOneNews Jagoan lu kalah ya @tvOnenews 😂😂😂😂😂,0,0,in,@tvOneNews Jagoan lu kalah ya @tvOnenews 😂😂😂😂😂,Jagoan lu kalah ya
1.78243E+18,Mon Apr 22 15:29:46 +0000 2024,HajerTije13735,@narkosun Pahlawan..  Yang  kalah ya kalah  lah 😂😂😂😂😂😂,0,0,in,@narkosun Pahlawan..  Yang  kalah ya kalah  lah 😂😂😂😂😂😂,Pahlawan . . Yang kalah ya kalah lah
1.78243E+18,Mon Apr 22 15:29:18 +0000 2024,kewervyan,"@yasmineutami E.g., separator busway",0,0,in,"@yasmineutami E.g., separator busway","E . g . , separator busway"
1.78243E+18,Mon Apr 22 15:29:06 +0000 2024,HajerTije13735,@Miduk17 Masih juga belum sadar...😂,0,0,in,@Miduk17 Masih juga belum sadar...😂,Masih juga belum sadar . . .
1.78243E+18,Mon Apr 22 15:28:09 +0000 2024,HajerTije13735,@abu_waras 😂😂😂😂😇putusan ada lambemu ra waras,0,0,in,@abu_waras 😂😂😂😂😇putusan ada lambemu ra waras,putusan ada lambemu ra waras
1.78243E+18,Mon Apr 22 15:26:10 +0000 2024,HajerTije13735,@ekokuntadhi1 Maka nya ko lu sekarang jadi petani dari pada  jadi buzzer tapi  bodoh,0,0,in,@ekokuntadhi1 Maka nya ko lu sekarang jadi petani dari pada  jadi buzzer tapi  bodoh,Maka nya ko lu sekarang jadi petani dari pada jadi buzzer tapi bodoh
1.78243E+18,Mon Apr 22 15:24:46 +0000 2024,HajerTije13735,@Dennysiregar7 Pahlawan  beda dengan tukang pembusukan yg bodoh,0,0,in,@Dennysiregar7 Pahlawan  beda dengan tukang pembusukan yg bodoh,Pahlawan beda dengan tukang pembusukan yg bodoh
1.78243E+18,Mon Apr 22 15:23:13 +0000 2024,idi3dxx,Ya allah semoga kalo besok demo yg normal2 aja ya allah capek pengen pulang duduk naik tije,0,0,in,Ya allah semoga kalo besok demo yg normal2 aja ya allah capek pengen pulang duduk naik tije,Ya allah semoga kalo besok demo yg normal2 aja ya allah capek pengen pulang duduk naik tije
1.78243E+18,Mon Apr 22 15:22:34 +0000 2024,HajerTije13735,@KompasTV Din din tobat lu!!,0,0,in,@KompasTV Din din tobat lu!!,Din din tobat lu ! !
1.78243E+18,Mon Apr 22 15:21:44 +0000 2024,HajerTije13735,@NenkMonica @BurhanMuhtadi Bodo bahlul tolol dipelihara rakyat yang mana,0,0,in,@NenkMonica @BurhanMuhtadi Bodo bahlul tolol dipelihara rakyat yang mana,Bodo bahlul tolol dipelihara rakyat yang mana
1.78243E+18,Mon Apr 22 15:17:28 +0000 2024,finestfrenemy,"Alhamdulillah hari ini:  1. Jalanan ga macet meski ga lewat tol. 2. Almost zero cost for meals: sarapan sama makan malem dapet dari kantor. 3. Balik naik busway lancar, dapet duduk juga. 4. Laundry udah dianterin di depan pintu apart.  #DailyJournalOfGratitude #DJOG",0,0,in,"Alhamdulillah hari ini:  1. Jalanan ga macet meski ga lewat tol. 2. Almost zero cost for meals: sarapan sama makan malem dapet dari kantor. 3. Balik naik busway lancar, dapet duduk juga. 4. Laundry udah dianterin di depan pintu apart.  #DailyJournalOfGratitude #DJOG","Alhamdulillah hari ini : 1 . Jalanan ga macet meski ga lewat tol . 2 . Almost zero cost for meals : sarapan sama makan malem dapet dari kantor . 3 . Balik naik busway lancar , dapet duduk juga . 4 . Laundry udah dianterin di depan pintu apart ."
1.78243E+18,Mon Apr 22 15:13:46 +0000 2024,HajerTije13735,@bknbuayadarat_ @PDI_Perjuangan Masih  belum bangun  ya,0,2,in,@bknbuayadarat_ @PDI_Perjuangan Masih  belum bangun  ya,Masih belum bangun ya
1.78243E+18,Mon Apr 22 15:13:02 +0000 2024,HajerTije13735,@aruna_bayu @PDI_Perjuangan Ooh kamu ketahuan masih belum paham  politik 😂,0,0,in,@aruna_bayu @PDI_Perjuangan Ooh kamu ketahuan masih belum paham  politik 😂,Ooh kamu ketahuan masih belum paham politik
1.78243E+18,Mon Apr 22 15:10:33 +0000 2024,HajerTije13735,@AdennyBross @PDI_Perjuangan Akui kekalahan belajar lagi ber etika  politik..,0,0,in,@AdennyBross @PDI_Perjuangan Akui kekalahan belajar lagi ber etika  politik..,Akui kekalahan belajar lagi ber etika politik . .
1.78243E+18,Mon Apr 22 15:09:40 +0000 2024,HajerTije13735,@JessicaNeo4 @PDI_Perjuangan Nah gitu dong belajar hormati putusan hukum dan konstitusi dalam berdemokrasi...,0,0,in,@JessicaNeo4 @PDI_Perjuangan Nah gitu dong belajar hormati putusan hukum dan konstitusi dalam berdemokrasi...,Nah gitu dong belajar hormati putusan hukum dan konstitusi dalam berdemokrasi . . .
1.78243E+18,Mon Apr 22 15:07:53 +0000 2024,HajerTije13735,@MasAdiPutraMS @PDI_Perjuangan @ganjarpranowo @mohmahfudmd Nah gitu jadi  orang demokrasi akui selesai..,0,0,in,@MasAdiPutraMS @PDI_Perjuangan @ganjarpranowo @mohmahfudmd Nah gitu jadi  orang demokrasi akui selesai..,Nah gitu jadi orang demokrasi akui selesai . .
1.78243E+18,Mon Apr 22 15:07:03 +0000 2024,HajerTije13735,@officialinews_ @PDI_Perjuangan Nah gitu dong gentle. Beretika poltik.,0,0,in,@officialinews_ @PDI_Perjuangan Nah gitu dong gentle. Beretika poltik.,Nah gitu dong gentle . Beretika poltik .
1.78243E+18,Mon Apr 22 15:04:48 +0000 2024,thijaeno,HAPPY BIRTHDAY PACARKU SAYANGKU CINTAKU DUNIAKU ILOVE YOU SAYANGKU💋 #제노생일축하해_사랑행_후헹헹 #AcePrinceJENODay https://t.co/NvFaLDWK1f,0,0,in,HAPPY BIRTHDAY PACARKU SAYANGKU CINTAKU DUNIAKU ILOVE YOU SAYANGKU💋 #제노생일축하해_사랑행_후헹헹 #AcePrinceJENODay https://t.co/NvFaLDWK1f,HAPPY BIRTHDAY PACARKU SAYANGKU CINTAKU DUNIAKU ILOVE YOU SAYANGKU
1.78243E+18,Mon Apr 22 15:04:32 +0000 2024,HajerTije13735,@Dennysiregar7 Ahh sudah lah belajar  jujur saja dulu  😂😂,0,0,in,@Dennysiregar7 Ahh sudah lah belajar  jujur saja dulu  😂😂,Ahh sudah lah belajar jujur saja dulu
1.78242E+18,Mon Apr 22 15:02:32 +0000 2024,HajerTije13735,@Dennysiregar7 Ya bernyanyilah sepuas hati untuk komporin kelompok yang sepaham  denganmu 😂😂,0,0,in,@Dennysiregar7 Ya bernyanyilah sepuas hati untuk komporin kelompok yang sepaham  denganmu 😂😂,Ya bernyanyilah sepuas hati untuk komporin kelompok yang sepaham denganmu
1.78242E+18,Mon Apr 22 15:02:04 +0000 2024,yyourbae911,Sejam anjir nunggunya jalan @PT_Transjakarta emang selama ini kah nunggunya kalau malam 😭 ini rute Lebak bulus - ui @DKIJakarta https://t.co/aTrcuwwT1V,0,0,in,Sejam anjir nunggunya jalan @PT_Transjakarta emang selama ini kah nunggunya kalau malam 😭 ini rute Lebak bulus - ui @DKIJakarta https://t.co/aTrcuwwT1V,Sejam anjir nunggunya jalan pt_transjakarta emang selama ini kah nunggunya kalau malam ini rute Lebak bulus - ui
1.78242E+18,Mon Apr 22 15:00:20 +0000 2024,DioAlberto,@PT_Transjakarta hampir seharian tuh jalur ditutup gak sedikit yang dirugiin dan ujungnya gak merubah hasil apapun dari pagelaran tsb....,0,2,in,@PT_Transjakarta hampir seharian tuh jalur ditutup gak sedikit yang dirugiin dan ujungnya gak merubah hasil apapun dari pagelaran tsb....,pt_transjakarta hampir seharian tuh jalur ditutup gak sedikit yang dirugiin dan ujungnya gak merubah hasil apapun dari pagelaran tsb . . . .
1.78242E+18,Mon Apr 22 15:00:02 +0000 2024,HajerTije13735,@Dennysiregar7 Technologi dan semangatnya  yang harus kita akui bila petani  kita masih kerja santai  ngopi merokok  ya hasilnya begitulah ...,0,0,in,@Dennysiregar7 Technologi dan semangatnya  yang harus kita akui bila petani  kita masih kerja santai  ngopi merokok  ya hasilnya begitulah ...,Technologi dan semangatnya yang harus kita akui bila petani kita masih kerja santai ngopi merokok ya hasilnya begitulah . . .
1.78242E+18,Mon Apr 22 14:57:00 +0000 2024,HajerTije13735,@ekokuntadhi1 Ko.ko kalau belajar lagi politik yang rasional jangan emosional akui kebodohan  mu karena pikiran  pemahaman  politik  mu masih rendah... 😂🤭,0,0,in,@ekokuntadhi1 Ko.ko kalau belajar lagi politik yang rasional jangan emosional akui kebodohan  mu karena pikiran  pemahaman  politik  mu masih rendah... 😂🤭,Ko . ko kalau belajar lagi politik yang rasional jangan emosional akui kebodohan mu karena pikiran pemahaman politik mu masih rendah . . .
1.78242E+18,Mon Apr 22 14:54:06 +0000 2024,HajerTije13735,@liputan6dotcom To to..dah partai kau jd oposisi  saja ya!!,0,0,in,@liputan6dotcom To to..dah partai kau jd oposisi  saja ya!!,To to . . dah partai kau jd oposisi saja ya ! !
1.78242E+18,Mon Apr 22 14:54:05 +0000 2024,Jjun30,Kaget bgt TiJe yg gw tumpangi ngeluarin asep pas bgt di bawah gw duduk (gw duduk di belakang) 😭 astagfirullah,0,0,in,Kaget bgt TiJe yg gw tumpangi ngeluarin asep pas bgt di bawah gw duduk (gw duduk di belakang) 😭 astagfirullah,Kaget bgt TiJe yg gw tumpangi ngeluarin asep pas bgt di bawah gw duduk ( gw duduk di belakang ) astagfirullah
1.78242E+18,Mon Apr 22 14:53:17 +0000 2024,HajerTije13735,@mapedos01 @officialMKRI Itu hakim yang sejati rasional selamatkan NKRI!!,0,0,in,@mapedos01 @officialMKRI Itu hakim yang sejati rasional selamatkan NKRI!!,Itu hakim yang sejati rasional selamatkan NKRI ! !
1.78242E+18,Mon Apr 22 14:51:36 +0000 2024,HajerTije13735,@Dennysiregar7 Itulah kenyataan  terima dengan ikhlas belajar lagi ilmu politik dengan anslisa yg tajam rasional  gak pake emosional... INI  INDONESIA  BUNG!!!,0,0,in,@Dennysiregar7 Itulah kenyataan  terima dengan ikhlas belajar lagi ilmu politik dengan anslisa yg tajam rasional  gak pake emosional... INI  INDONESIA  BUNG!!!,Itulah kenyataan terima dengan ikhlas belajar lagi ilmu politik dengan anslisa yg tajam rasional gak pake emosional . . . INI INDONESIA BUNG ! ! !
1.78242E+18,Mon Apr 22 14:48:35 +0000 2024,ecaclopedia,"ya allah gue bener2 capenbbgt hari ini jalan balik busway macet bgt nyampe rumah jam 7 lamgsung kelas sampe jam 9. lanjut boxing trs skrg pake koyo, ya allah magang kapan selesainya",0,0,in,"ya allah gue bener2 capenbbgt hari ini jalan balik busway macet bgt nyampe rumah jam 7 lamgsung kelas sampe jam 9. lanjut boxing trs skrg pake koyo, ya allah magang kapan selesainya","ya allah gue bener2 capenbbgt hari ini jalan balik busway macet bgt nyampe rumah jam 7 lamgsung kelas sampe jam 9 . lanjut boxing trs skrg pake koyo , ya allah magang kapan selesainya"
